id,activity_date,total_steps,active_minutes,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories
5553957443,2016-04-26,11886,298,7.76,7.76,0,2.37,0.93,4.46,0,40,18,238,750,2093
5553957443,2016-04-27,10538,240,6.88,6.88,0,1.14,1,4.74,0,16,16,206,745,1922
5553957443,2016-04-28,11393,229,7.63,7.63,0,3.71,0.75,3.17,0,49,13,165,727,1999
5553957443,2016-04-29,12764,333,8.33,8.33,0,2.79,0.64,4.91,0,46,15,270,709,2169
5553957443,2016-04-30,1202,86,0.78,0.78,0,0,0,0.78,0,0,0,84,506,1463
5553957443,2016-05-01,5164,239,3.37,3.37,0,0,0,3.37,0,0,0,237,436,1747
5553957443,2016-05-02,9769,261,6.38,6.38,0,1.06,0.41,4.9,0,23,9,227,724,1996
5553957443,2016-05-03,12848,304,8.39,8.39,0,1.5,1.2,5.68,0,26,29,247,812,2116
5553957443,2016-05-04,4249,226,2.77,2.77,0,0,0,2.77,0,0,0,224,651,1698
5553957443,2016-05-05,14331,316,9.51,9.51,0,3.43,1.66,4.43,0,44,29,241,692,2156
5553957443,2016-05-06,9632,261,6.29,6.29,0,1.52,0.54,4.23,0,21,9,229,761,1916
5553957443,2016-05-07,1868,98,1.22,1.22,0,0,0,1.22,0,0,0,96,902,1494
5553957443,2016-05-08,6083,223,4,4,0,0.22,0.47,3.3,0,3,8,210,505,1762
5553957443,2016-05-09,11611,334,7.58,7.58,0,2.13,0.89,4.56,0,59,22,251,667,2272
5553957443,2016-05-10,16358,368,10.71,10.71,0,3.87,1.61,5.2,0,61,40,265,707,2335
5553957443,2016-05-11,4926,197,3.22,3.22,0,0,0,3.22,0,0,0,195,628,1693
5553957443,2016-05-12,3121,64,2.04,2.04,0,0.58,0.4,1.06,0,8,6,48,222,741
5577150313,2016-04-12,8135,244,6.08,6.08,0,3.6,0.38,2.1,0,86,16,140,728,3405
5577150313,2016-04-13,5077,172,3.79,3.79,0,0.32,0.22,3.25,0,15,11,144,776,2551
5577150313,2016-04-14,8596,326,6.42,6.42,0,3.33,0.31,2.78,0,118,30,176,662,4022
5577150313,2016-04-15,12087,370,9.08,9.08,0,3.92,1.6,3.56,0,115,54,199,695,4005
5577150313,2016-04-16,14269,400,10.66,10.66,0,6.64,1.28,2.73,0,184,56,158,472,4274
5577150313,2016-04-17,12231,398,9.14,9.14,0,5.98,0.83,2.32,0,200,37,159,525,4552
5577150313,2016-04-18,9893,278,7.39,7.39,0,4.86,0.72,1.82,0,114,32,130,623,3625
5577150313,2016-04-19,12574,244,9.42,9.42,0,7.02,0.64,1.76,0,108,23,111,733,3501
5577150313,2016-04-20,8330,218,6.22,6.22,0,4.12,0.34,1.76,0,87,16,113,773,3192
5577150313,2016-04-21,10830,361,8.09,8.09,0,3.65,1.66,2.78,0,110,74,175,670,4018
5577150313,2016-04-22,9172,294,6.85,6.85,0,2.42,0.79,3.3,0,62,30,200,823,3329
5577150313,2016-04-23,7638,273,5.71,5.71,0,1.21,0.36,4.14,0,24,24,223,627,3152
5577150313,2016-04-24,15764,418,11.78,11.78,0,7.65,2.15,1.98,0,210,65,141,425,4392
5577150313,2016-04-25,6393,315,4.78,4.78,0,1.35,0.67,2.76,0,61,38,214,743,3374
5577150313,2016-04-26,5325,253,3.98,3.98,0,0.85,0.65,2.47,0,38,32,181,759,3088
5577150313,2016-04-27,6805,271,5.14,5.14,0,1.81,0.4,2.93,0,63,16,190,773,3294
5577150313,2016-04-28,9841,293,7.43,7.43,0,3.25,1.17,3.01,0,99,51,141,692,3580
5577150313,2016-04-29,7924,300,5.92,5.92,0,2.84,0.61,2.47,0,97,36,165,739,3544
5577150313,2016-04-30,12363,417,9.24,9.24,0,5.83,0.79,2.61,0,207,45,163,621,4501
5577150313,2016-05-01,13368,446,9.99,9.99,0,5.31,1.44,3.24,0,194,72,178,499,4546
5577150313,2016-05-02,7439,294,5.56,5.56,0,1.12,0.35,4.07,0,37,20,235,732,3014
5577150313,2016-05-03,11045,319,8.25,8.25,0,4.52,0.15,3.57,0,97,8,212,580,3795
5577150313,2016-05-04,5206,177,3.89,3.89,0,1.56,0.25,2.08,0,25,9,141,631,2755
5577150313,2016-05-05,7550,211,5.64,5.64,0,2.5,0.47,2.67,0,45,21,143,1153,3004
5577150313,2016-05-06,4950,138,3.7,3.7,0,1.93,0.32,1.45,0,41,16,79,1304,2643
5577150313,2016-05-07,0,2,0,0,0,0,0,0,0,0,0,0,1440,1819
5577150313,2016-05-08,0,2,0,0,0,0,0,0,0,0,0,0,1440,1819
5577150313,2016-05-09,3421,117,2.56,2.56,0,1.43,0.14,0.99,0,34,11,70,1099,2489
5577150313,2016-05-10,8869,337,6.65,6.65,0,2.56,0.75,3.35,0,104,37,194,639,3841
5577150313,2016-05-11,4038,125,3.04,3.04,0,1.83,0.3,0.89,0,45,15,63,257,1665
6117666160,2016-04-12,0,2,0,0,0,0,0,0,0,0,0,0,1440,1496
6117666160,2016-04-13,0,2,0,0,0,0,0,0,0,0,0,0,1440,1496
6117666160,2016-04-14,0,2,0,0,0,0,0,0,0,0,0,0,1440,1496
6117666160,2016-04-15,14019,521,10.59,10.59,0,0,0.28,10.3,0,0,6,513,921,2865
6117666160,2016-04-16,14450,542,10.91,10.91,0,0.58,0.85,9.48,0,7,15,518,502,2828
6117666160,2016-04-17,7150,314,5.4,5.4,0,0,0,5.4,0,0,0,312,702,2225
6117666160,2016-04-18,5153,243,3.91,3.91,0,0,0,3.89,0,0,0,241,759,2018
6117666160,2016-04-19,11135,482,8.41,8.41,0,0,0,8.41,0,0,0,480,425,2606
6117666160,2016-04-20,10449,387,8.02,8.02,0,2.03,0.48,5.52,0,26,10,349,587,2536
6117666160,2016-04-21,19542,326,15.01,15.01,0,0.98,0.4,5.62,0,11,19,294,579,4900
6117666160,2016-04-22,8206,404,6.2,6.2,0,0,0,6.2,0,0,0,402,413,2409
6117666160,2016-04-23,11495,514,8.68,8.68,0,0,0,8.68,0,0,0,512,468,2651
6117666160,2016-04-24,7623,364,5.76,5.76,0,0,0,5.76,0,0,0,362,711,2305
6117666160,2016-04-25,0,2,0,0,0,0,0,0,0,0,0,0,1440,1497
6117666160,2016-04-26,9543,361,7.21,7.21,0,0,0.34,6.87,0,0,7,352,1077,2450
6117666160,2016-04-27,9411,460,7.11,7.11,0,0,0,7.11,0,0,0,458,417,2576
6117666160,2016-04-28,3403,143,2.6,2.6,0,0,0,2.6,0,0,0,141,758,1879
6117666160,2016-04-29,9592,463,7.24,7.24,0,0,0,7.24,0,0,0,461,479,2560
6117666160,2016-04-30,6987,345,5.28,5.28,0,0,0,5.28,0,0,0,343,1040,2275
6117666160,2016-05-01,8915,399,6.73,6.73,0,0,0,6.73,0,0,0,397,525,2361
6117666160,2016-05-02,4933,238,3.73,3.73,0,0,0,3.73,0,0,0,236,1204,2044
6117666160,2016-05-03,0,2,0,0,0,0,0,0,0,0,0,0,1440,1496
6117666160,2016-05-04,2997,158,2.26,2.26,0,0,0,2.26,0,0,0,156,1279,1902
6117666160,2016-05-05,9799,489,7.4,7.4,0,0,0,7.4,0,0,0,487,479,2636
6117666160,2016-05-06,3365,135,2.68,2.68,0,0,0,2.68,0,0,0,133,673,1838
6117666160,2016-05-07,7336,414,5.54,5.54,0,0,0,5.54,0,0,0,412,456,2469
6117666160,2016-05-08,7328,320,5.53,5.53,0,0,0,5.53,0,0,0,318,517,2250
6117666160,2016-05-09,4477,199,3.38,3.38,0,0,0,3.38,0,0,0,197,125,1248
6290855005,2016-04-12,4562,201,3.45,3.45,0,0,0,3.45,0,0,0,199,1241,2560
6290855005,2016-04-13,7142,352,5.4,5.4,0,0,0,5.39,0.01,0,0,350,1090,2905
6290855005,2016-04-14,7671,365,5.8,5.8,0,0,0,5.77,0.029999999,0,0,363,1077,2952
6290855005,2016-04-15,9501,330,7.18,7.18,0,0,0,7.17,0.01,0,0,328,1112,2896
6290855005,2016-04-16,8301,260,6.28,6.28,0,0,0,6.27,0.01,0,0,258,1182,2783
6290855005,2016-04-17,7851,270,5.94,5.94,0,1.14,0.79,4,0,31,12,225,1172,3171
6290855005,2016-04-18,6885,273,5.21,5.21,0,0,0,5.19,0.02,0,0,271,1169,2766
6290855005,2016-04-19,7142,323,5.4,5.4,0,0,0,5.39,0.01,0,0,321,1119,2839
6290855005,2016-04-20,6361,260,4.81,4.81,0,0,0,4.8,0.01,0,0,258,1182,2701
6290855005,2016-04-21,0,2,0,0,0,0,0,0,0,0,0,0,1440,2060
6290855005,2016-04-22,6238,304,4.72,4.72,0,0,0,4.72,0,0,0,302,1138,2796
6290855005,2016-04-23,0,35,0,0,0,0,0,0,0,33,0,0,1407,2664
6290855005,2016-04-24,5896,260,4.46,4.46,0,0,0,4.46,0,0,0,258,1182,2703
6290855005,2016-04-25,7802,262,5.9,5.9,0,0.68,0.18,5.03,0.01,8,3,249,1180,2771
6290855005,2016-04-26,0,2,0,0,0,0,0,0,0,0,0,0,1440,2060
6290855005,2016-04-27,5565,289,4.21,4.21,0,0,0,4.18,0.029999999,0,0,287,1153,2743
6290855005,2016-04-28,5731,257,4.33,4.33,0,0,0,4.33,0,0,0,255,1185,2687
6290855005,2016-04-29,0,2,0,0,0,0,0,0,0,0,0,0,1440,2060
6290855005,2016-04-30,6744,326,5.1,5.1,0,0,0,5.09,0.01,0,0,324,1116,2843
6290855005,2016-05-01,9837,387,7.44,7.44,0,0.66,2.75,4,0.02,8,95,282,1055,3327
6290855005,2016-05-02,6781,270,5.13,5.13,0,0,0,5.11,0.02,0,0,268,1172,2725
6290855005,2016-05-03,6047,242,4.57,4.57,0,0,0,4.57,0,0,0,240,1200,2671
6290855005,2016-05-04,5832,274,4.41,4.41,0,0,0,4.4,0.01,0,0,272,1168,2718
6290855005,2016-05-05,6339,241,4.79,4.79,0,0,0,4.79,0,0,0,239,1201,2682
6290855005,2016-05-06,6116,307,4.62,4.62,0,0,0,4.59,0.029999999,0,0,305,1135,2806
6290855005,2016-05-07,5510,229,4.17,4.17,0,0,0,4.16,0,0,0,227,1213,2613
6290855005,2016-05-08,7706,253,5.83,5.83,0,0,0,5.82,0,0,0,251,1189,2712
6290855005,2016-05-09,6277,266,4.75,4.75,0,0,0,4.73,0.02,0,0,264,800,2175
6290855005,2016-05-10,0,2,0,0,0,0,0,0,0,0,0,0,1440,0
6775888955,2016-04-12,0,2,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,2016-04-13,4053,122,2.91,2.91,0,1.11,0.58,1.22,0,17,18,85,1053,2400
6775888955,2016-04-14,5162,145,3.7,3.7,0,0.87,0.86,1.97,0,14,24,105,863,2507
6775888955,2016-04-15,1282,60,0.92,0.92,0,0,0,0.92,0,0,0,58,976,2127
6775888955,2016-04-16,4732,65,3.39,3.39,0,2.52,0.81,0.06,0,36,18,9,1377,2225
6775888955,2016-04-17,2497,50,1.79,1.79,0,0.35,1.13,0.31,0,5,24,19,1392,2067
6775888955,2016-04-18,8294,209,5.95,5.95,0,2,0.77,3.17,0,30,31,146,1233,2798
6775888955,2016-04-19,0,2,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,2016-04-20,10771,363,7.72,7.72,0,3.77,1.74,2.22,0,70,113,178,1079,3727
6775888955,2016-04-21,0,2,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,2016-04-22,637,22,0.46,0.46,0,0,0,0.46,0,0,0,20,1420,1922
6775888955,2016-04-23,0,2,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,2016-04-24,2153,42,1.54,1.54,0,0.77,0.62,0.15,0,11,18,11,1400,2053
6775888955,2016-04-25,6474,140,4.64,4.64,0,2.27,0.46,1.9,0,33,13,92,1302,2484
6775888955,2016-04-26,7091,121,5.27,5.27,1.96,3.48,0.87,0.73,0,42,30,47,1321,2584
6775888955,2016-04-27,0,2,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,2016-04-28,703,32,0.5,0.5,0,0.06,0.2,0.24,0,2,13,15,1410,1993
6775888955,2016-04-29,0,2,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,2016-04-30,2503,98,1.79,1.79,0,0.16,0.16,1.48,0,3,9,84,1344,2280
6775888955,2016-05-01,2487,95,1.78,1.78,0,0.48,0.62,0.68,0,9,34,50,1347,2319
6775888955,2016-05-02,0,2,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,2016-05-03,9,3,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1843
6775888955,2016-05-04,0,2,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,2016-05-05,0,2,0,0,0,0,0,0,0,0,0,0,1440,1841
6775888955,2016-05-06,4697,124,3.37,3.37,0,0.47,0.93,1.93,0,12,35,75,1318,2496
6775888955,2016-05-07,1967,58,1.41,1.41,0,0.13,0.24,1.05,0,2,5,49,551,1032
6962181067,2016-04-12,10199,255,6.74,6.74,0,3.4,0.83,2.51,0,50,14,189,796,1994
6962181067,2016-04-13,5652,176,3.74,3.74,0,0.57,1.21,1.96,0,8,24,142,548,1718
6962181067,2016-04-14,1551,88,1.03,1.03,0,0,0,1.03,0,0,0,86,862,1466
6962181067,2016-04-15,5563,219,3.68,3.68,0,0,0,3.68,0,0,0,217,837,1756
6962181067,2016-04-16,13217,335,8.74,8.74,0,3.66,0.19,4.88,0,50,3,280,741,2173
6962181067,2016-04-17,10145,315,6.71,6.71,0,0.33,0.68,5.69,0,5,13,295,634,2027
6962181067,2016-04-18,11404,295,7.54,7.54,0,0.83,2.39,4.32,0,13,42,238,689,2039
6962181067,2016-04-19,10742,273,7.1,7.1,0,2.1,2.13,2.87,0,35,41,195,659,2046
6962181067,2016-04-20,13928,351,9.55,9.55,0,4.28,0.19,5.09,0,48,4,297,639,2174
6962181067,2016-04-21,11835,296,9.71,7.88,4.08,3.99,2.1,3.51,0.109999999,53,27,214,708,2179
6962181067,2016-04-22,10725,305,7.09,7.09,0,1.77,1.55,3.77,0,30,33,240,659,2086
6962181067,2016-04-23,20031,448,13.24,13.24,0,4.2,2,7.04,0,58,41,347,484,2571
6962181067,2016-04-24,5029,201,3.32,3.32,0,0,0,3.32,0,0,0,199,720,1705
6962181067,2016-04-25,13239,350,9.27,9.08,2.79,3.02,1.68,4.46,0.100000001,35,31,282,637,2194
6962181067,2016-04-26,10433,299,6.9,6.9,0,2.58,0.42,3.9,0,36,7,254,680,2012
6962181067,2016-04-27,10320,326,6.82,6.82,0,0.55,2.02,4.25,0,7,38,279,697,2034
6962181067,2016-04-28,12627,336,8.35,8.35,0,2.51,0.24,5.59,0,38,8,288,621,2182
6962181067,2016-04-29,10762,398,7.11,7.11,0,0.82,0.48,5.81,0,12,15,369,645,2254
6962181067,2016-04-30,10081,287,6.66,6.66,0,2.24,0.76,3.67,0,32,16,237,731,2002
6962181067,2016-05-01,5454,217,3.61,3.61,0,0,0,3.61,0,0,0,215,722,1740
6962181067,2016-05-02,12912,372,8.54,8.54,0,1.2,2,5.34,0,18,39,313,655,2162
6962181067,2016-05-03,12109,326,8.12,8.12,0,1.74,2.04,4.33,0,21,36,267,654,2072
6962181067,2016-05-04,10147,337,6.71,6.71,0,0.47,1.68,4.55,0,15,36,284,683,2086
6962181067,2016-05-05,10524,343,6.96,6.96,0,0.99,1.16,4.81,0,14,22,305,591,2066
6962181067,2016-05-06,5908,301,3.91,3.91,0,0,0,3.91,0,0,0,299,717,1850
6962181067,2016-05-07,6815,330,4.5,4.5,0,0,0,4.5,0,0,0,328,745,1947
6962181067,2016-05-08,4188,167,2.77,2.77,0,0,0.52,2.25,0,0,14,151,709,1659
6962181067,2016-05-09,12342,297,8.72,8.68,3.17,3.9,1.18,3.65,0,43,21,231,607,2105
6962181067,2016-05-10,15448,373,10.21,10.21,0,3.47,1.75,4.99,0,62,34,275,626,2361
6962181067,2016-05-11,6722,232,4.44,4.44,0,1.49,0.31,2.65,0,24,7,199,709,1855
6962181067,2016-05-12,3587,115,2.37,2.37,0,0,0.25,2.11,0,0,8,105,127,928
7007744171,2016-04-12,14172,418,10.29,9.48,4.87,4.5,0.38,5.41,0,53,8,355,1024,2937
7007744171,2016-04-13,12862,341,9.65,8.6,4.85,4.61,0.56,4.48,0,56,22,261,1101,2742
7007744171,2016-04-14,11179,346,8.24,7.48,3.29,2.95,0.34,4.96,0,34,6,304,1096,2668
7007744171,2016-04-15,5273,204,3.53,3.53,0,0,0,3.53,0,0,0,202,1238,2098
7007744171,2016-04-16,4631,205,3.1,3.1,0,0,0,3.1,0,0,0,203,1155,2076
7007744171,2016-04-17,8059,307,5.39,5.39,0,0,0,5.39,0,0,0,305,1135,2383
7007744171,2016-04-18,14816,365,10.98,9.91,4.93,3.79,2.12,5.05,0.02,48,31,284,1077,2832
7007744171,2016-04-19,14194,376,10.48,9.5,4.94,4.41,0.76,5.31,0,53,17,304,1066,2812
7007744171,2016-04-20,15566,442,11.31,10.41,4.92,4.79,0.67,5.86,0,60,33,347,1000,3096
7007744171,2016-04-21,13744,393,9.19,9.19,0,2.15,1.87,5.17,0,30,34,327,1049,2763
7007744171,2016-04-22,15299,377,10.24,10.24,0,4.1,1.76,4.37,0,64,50,261,1065,2889
7007744171,2016-04-23,8093,252,5.41,5.41,0,0.13,1.13,4.15,0,2,25,223,1190,2284
7007744171,2016-04-24,11085,421,7.42,7.42,0,0,0,7.42,0,0,0,419,1021,2667
7007744171,2016-04-25,18229,456,13.34,12.2,4.86,4.31,1.37,7.67,0,51,24,379,986,3055
7007744171,2016-04-26,15090,464,10.1,10.1,0,0.93,0.94,8.23,0,16,22,424,978,2939
7007744171,2016-04-27,13541,401,10.22,9.06,4.89,4.27,0.66,5.29,0,50,12,337,1041,2830
7007744171,2016-04-28,15128,435,10.12,10.12,0,1.09,0.77,8.26,0,16,16,401,1007,2836
7007744171,2016-04-29,20067,481,14.3,13.42,4.91,4.31,2.05,7.95,0,55,42,382,961,3180
7007744171,2016-04-30,3761,202,2.52,2.52,0,0,0,2.52,0,0,0,200,1240,2051
7007744171,2016-05-01,5600,239,3.75,3.75,0,0,0,3.75,0,0,0,237,1142,2225
7007744171,2016-05-02,13041,330,9.18,8.72,2.83,4.64,0.7,3.83,0,64,14,250,1112,2642
7007744171,2016-05-03,14510,421,10.87,9.71,4.91,4.48,1.02,5.36,0,58,31,330,1021,2976
7007744171,2016-05-04,0,2,0,0,0,0,0,0,0,0,0,0,1440,1557
7007744171,2016-05-05,15010,395,11.1,10.04,4.88,4.33,1.29,5.48,0,53,23,317,1047,2933
7007744171,2016-05-06,11459,306,7.67,7.67,0,3,0.81,3.86,0,44,13,247,1136,2553
7007744171,2016-05-07,0,2,0,0,0,0,0,0,0,0,0,0,111,120
7086361926,2016-04-12,11317,220,8.41,8.41,0,5.27,0.15,2.97,0,59,6,153,745,2772
7086361926,2016-04-13,5813,214,3.62,3.62,0,0.56,0.21,2.84,0,31,26,155,744,2516
7086361926,2016-04-14,9123,258,6.12,6.12,0,2.03,0.33,3.66,0,35,32,189,787,2734
7086361926,2016-04-15,8585,192,5.67,5.67,0,2.04,1.11,2.53,0,30,21,139,864,2395
7086361926,2016-04-16,31,5,0.01,0.01,0,0,0,0.01,0,0,0,3,1437,1635
7086361926,2016-04-17,0,2,0,0,0,0,0,0,0,0,0,0,1440,1629
7086361926,2016-04-18,9827,228,6.71,6.71,0,3.17,1.22,2.31,0,61,51,114,1136,2743
7086361926,2016-04-19,10688,262,7.29,7.29,0,3.53,1.23,2.51,0,67,69,124,671,2944
7086361926,2016-04-20,14365,247,10.64,10.64,0,7.64,0.45,2.54,0,87,13,145,797,2997
7086361926,2016-04-21,9469,233,6.18,6.18,0,1.36,0.3,4.51,0,19,6,206,758,2463
7086361926,2016-04-22,9753,272,6.53,6.53,0,2.87,0.97,2.67,0,58,59,153,762,2846
7086361926,2016-04-23,2817,92,1.81,1.81,0,0,0,1.8,0,0,0,90,1350,1965
7086361926,2016-04-24,3520,127,2.16,2.16,0,0,0,2.15,0,0,0,125,566,2049
7086361926,2016-04-25,10091,239,6.82,6.82,0,3.75,0.7,2.37,0,69,39,129,706,2752
7086361926,2016-04-26,10387,237,7.07,7.07,0,4.16,0.77,2.12,0,70,33,132,726,2781
7086361926,2016-04-27,11107,208,8.34,8.34,0,5.63,0.18,2.53,0,55,6,145,829,2693
7086361926,2016-04-28,11584,265,7.8,7.8,0,2.79,1.64,3.36,0,54,48,161,810,2862
7086361926,2016-04-29,7881,244,4.95,4.95,0,0.49,0.45,4,0,24,36,182,1198,2616
7086361926,2016-04-30,14560,369,9.41,9.41,0,3.12,1.04,5.24,0,42,17,308,584,2995
7086361926,2016-05-01,12390,305,8.07,8.07,0,2.3,0.9,4.85,0,30,15,258,685,2730
7086361926,2016-05-02,10052,233,6.81,6.81,0,3.48,0.66,2.66,0,66,26,139,737,2754
7086361926,2016-05-03,10288,247,6.76,6.76,0,2.74,0.85,3.16,0,57,36,152,761,2754
7086361926,2016-05-04,10988,194,8.31,8.31,0,5.28,0.12,2.9,0,45,12,135,843,2655
7086361926,2016-05-05,8564,189,5.6,5.6,0,1.78,0.83,2.95,0,24,14,149,1253,2386
7086361926,2016-05-06,12461,275,8.38,8.38,0,3.82,1.43,3.12,0,84,35,154,834,2924
7086361926,2016-05-07,12827,273,8.48,8.48,0,1.46,2.33,4.68,0,20,42,209,621,2739
7086361926,2016-05-08,10677,208,7.1,7.1,0,2.31,1.53,3.25,0,32,27,147,695,2534
7086361926,2016-05-09,13566,290,9.11,9.11,0,4.26,1.71,3.12,0,67,50,171,743,2960
7086361926,2016-05-10,14433,203,10.79,10.79,0,7.11,1.2,2.45,0,72,23,106,1182,2800
7086361926,2016-05-11,9572,227,6.52,6.52,0,2.89,1.39,2.23,0,57,40,128,757,2735
7086361926,2016-05-12,3789,69,2.56,2.56,0,0.38,0.27,1.89,0,5,4,58,343,1199
8053475328,2016-04-12,18060,249,14.12,14.12,0,11.64,0.39,2.1,0,116,8,123,1193,3186
8053475328,2016-04-13,16433,265,13.35,13.35,0,10.43,0.47,2.45,0,95,12,156,1177,3140
8053475328,2016-04-14,20159,319,15.97,15.97,0,12.34,0.21,3.36,0,119,5,193,1123,3411
8053475328,2016-04-15,20669,300,16.24,16.24,0,13.26,0.39,2.59,0,132,8,158,1142,3410
8053475328,2016-04-16,14549,187,11.11,11.11,0,9.36,0.27,1.49,0,96,6,83,1255,2867
8053475328,2016-04-17,18827,329,13.69,13.69,0,9.24,0.8,3.64,0,111,21,195,1113,3213
8053475328,2016-04-18,17076,305,12.66,12.66,0,9.08,0.23,3.35,0,102,6,195,1137,3133
8053475328,2016-04-19,15929,290,12.48,12.48,0,9.22,0.31,2.95,0,90,7,191,1152,3114
8053475328,2016-04-20,15108,254,12.19,12.19,0,9.58,0.23,2.38,0,89,5,158,695,3043
8053475328,2016-04-21,16057,278,12.51,12.51,0,9.67,0.25,2.58,0,100,6,170,1164,3103
8053475328,2016-04-22,10520,182,8.29,8.29,0,6.26,0.15,1.88,0,60,3,117,1260,2655
8053475328,2016-04-23,22359,364,17.19,17.19,0,12.54,0.63,4.02,0,125,14,223,741,3554
8053475328,2016-04-24,22988,346,17.95,17.95,0,13.13,1.55,3.26,0,129,33,182,1096,3577
8053475328,2016-04-25,20500,338,15.69,15.69,0,11.37,0.46,3.86,0,118,9,209,1104,3403
8053475328,2016-04-26,12685,260,9.62,9.62,0,6.31,0.2,3.1,0,68,5,185,1182,2846
8053475328,2016-04-27,12422,255,9.82,9.82,0,6.46,0.43,2.93,0,60,10,183,1187,2852
8053475328,2016-04-28,15447,254,12.4,12.4,0,9.67,0.39,2.35,0,90,9,153,1188,3062
8053475328,2016-04-29,12315,227,9.65,9.65,0,6.17,0.31,3.17,0,58,8,159,1215,2794
8053475328,2016-04-30,7135,161,5.59,5.59,0,2.99,0.06,2.54,0,27,1,131,1281,2408
8053475328,2016-05-01,1170,53,0.85,0.85,0,0,0,0.85,0,0,0,51,1389,1886
8053475328,2016-05-02,1969,97,1.43,1.43,0,0,0,1.43,0,0,0,95,1345,1988
8053475328,2016-05-03,15484,276,11.9,11.9,0,8.39,0.93,2.59,0,87,22,165,1166,3023
8053475328,2016-05-04,14581,222,11.15,11.15,0,8.82,0.4,1.91,0,89,8,123,1220,2918
8053475328,2016-05-05,14990,234,11.51,11.51,0,8.85,0.45,2.21,0,93,9,130,1208,2950
8053475328,2016-05-06,13953,197,11,11,0,9.1,0.69,1.21,0,90,15,90,1245,2859
8053475328,2016-05-07,19769,291,15.67,15.67,0,12.44,0.88,2.35,0,121,20,148,1076,3331
8053475328,2016-05-08,22026,369,17.65,17.65,0,13.4,0.59,3.66,0,125,14,228,1073,3589
8053475328,2016-05-09,12465,228,9.38,9.38,0,6.12,0.57,2.69,0,66,12,148,1214,2765
8053475328,2016-05-10,14810,223,11.36,11.36,0,9.09,0.42,1.85,0,96,10,115,1219,2926
8053475328,2016-05-11,12209,253,9.4,9.4,0,6.08,0.28,3.04,0,60,7,184,1189,2809
8053475328,2016-05-12,4998,73,3.91,3.91,0,2.95,0.2,0.76,0,28,4,39,839,1505
8253242879,2016-04-12,9033,198,7.16,7.16,0,5.43,0.14,1.59,0,40,2,154,1244,2044
8253242879,2016-04-13,8053,144,6.1,6.1,0,4.17,0.63,1.31,0,35,11,96,1298,1935
8253242879,2016-04-14,5234,80,3.46,3.46,0,1.93,0.99,0.54,0,29,16,33,1362,1705
8253242879,2016-04-15,2672,107,1.77,1.77,0,0,0,1.76,0,0,0,105,1335,1632
8253242879,2016-04-16,9256,174,6.14,6.14,0,0.43,3.27,2.45,0,6,51,115,1268,1880
8253242879,2016-04-17,10204,205,7.91,7.91,0,5.43,0.15,2.33,0,41,5,157,1237,2112
8253242879,2016-04-18,5151,164,3.48,3.48,0,1.04,0.63,1.8,0,16,16,130,1278,1829
8253242879,2016-04-19,4212,166,2.78,2.78,0,0,0,2.78,0,0,0,164,1276,1763
8253242879,2016-04-20,6466,241,4.27,4.27,0,0.33,0.82,3.11,0.01,5,18,216,1201,1931
8253242879,2016-04-21,11268,243,8.56,8.56,0,5.88,0.93,1.75,0,49,20,172,1199,2218
8253242879,2016-04-22,2824,122,1.87,1.87,0,0,0,1.87,0,0,0,120,1320,1651
8253242879,2016-04-23,9282,249,6.26,6.26,0,2.09,1.04,3.13,0,30,26,191,1193,2132
8253242879,2016-04-24,8905,129,7.13,7.13,0,5.6,0.19,1.34,0,41,4,82,1313,1976
8253242879,2016-04-25,6829,181,4.51,4.51,0,0.36,2.39,1.77,0,7,54,118,1261,1909
8253242879,2016-04-26,4562,143,3.04,3.04,0,1.18,0.49,1.37,0,19,14,108,1299,1813
8253242879,2016-04-27,10232,156,8.18,8.18,0,6.24,0.23,1.7,0,45,5,104,1286,2008
8253242879,2016-04-28,2718,49,1.8,1.8,0,0.67,0.78,0.34,0,11,16,20,1393,1580
8253242879,2016-04-29,6260,168,4.26,4.26,0,1.29,0.54,2.4,0,16,14,136,1257,1854
8253242879,2016-04-30,0,2,0,0,0,0,0,0,0,0,0,0,1440,0
8378563200,2016-04-12,7626,238,6.05,6.05,2.25,0.83,0.71,4.5,0,65,15,156,723,3635
8378563200,2016-04-13,12386,301,9.82,9.82,2.09,4.96,0.65,4.21,0,116,14,169,680,4079
8378563200,2016-04-14,13318,320,10.56,10.56,2.25,5.62,1.03,3.91,0,123,21,174,699,4163
8378563200,2016-04-15,14461,275,11.47,11.47,0,4.91,1.15,5.41,0,60,23,190,729,3666
8378563200,2016-04-16,11207,229,8.89,8.89,0,5.37,1.07,2.44,0,64,21,142,563,3363
8378563200,2016-04-17,2132,95,1.69,1.69,0,0,0,1.69,0,0,0,93,599,2572
